epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy,val_recall_cluster_0,val_recall_cluster_1,val_recall_cluster_2,epoch_time_seconds
1,1.0246315417082414,0.5445652173913044,1.0605097221291584,0.32608695652173914,0.32562686910512995,0.45759913721586193,0.12142857142857143,0.8367346938775511,0.4146341463414634,59.22884392738342
2,0.7975399079530135,0.6608695652173913,0.7275253404741702,0.6391304347826087,0.6252407560739472,0.6860793097726896,0.5714285714285714,0.7551020408163265,0.7317073170731707,54.635075092315674
3,0.6248276829719543,0.7043478260869566,0.6243967947752579,0.6478260869565218,0.6435099751241316,0.7226812676290028,0.5428571428571428,0.7959183673469388,0.8292682926829268,52.61540603637695
4,0.5216652160105498,0.7358695652173913,0.600268113353978,0.691304347826087,0.6777003484320557,0.7332254853160776,0.6357142857142857,0.7346938775510204,0.8292682926829268,47.64496612548828
5,0.4417462758395983,0.7934782608695652,0.6041619598865509,0.7304347826086957,0.7081845822441126,0.7515596482495437,0.7071428571428572,0.6938775510204082,0.8536585365853658,57.90577793121338
6,0.34668535512426624,0.8418478260869565,0.5955294134824173,0.7434782608695653,0.7258802555340959,0.7719678115148497,0.7071428571428572,0.7551020408163265,0.8536585365853658,94.19756603240967
7,0.2951183417569036,0.8625,0.6043929278850555,0.7521739130434782,0.7292568935971335,0.762137049941928,0.7428571428571429,0.7142857142857143,0.8292682926829268,54.46068787574768
8,0.24432894665261973,0.9,0.6111736797768137,0.782608695652174,0.7568511785612158,0.777476356396217,0.7928571428571428,0.7346938775510204,0.8048780487804879,57.08441495895386
9,0.17998618353968082,0.9331521739130435,0.701806524525518,0.7478260869565218,0.7223965574313141,0.749585199933632,0.75,0.6938775510204082,0.8048780487804879,62.237534046173096
10,0.15579164818577143,0.9445652173913044,0.7142209402892901,0.7782608695652173,0.7530496750525639,0.7764227642276422,0.7857142857142857,0.7142857142857143,0.8292682926829268,44.57688808441162
11,0.11817288029453028,0.9625,0.759762544217317,0.7695652173913043,0.740715427017476,0.7557408329185332,0.7928571428571428,0.6938775510204082,0.7804878048780488,44.336424112319946
12,0.11383082963850187,0.9597826086956521,0.7871062143989231,0.7869565217391304,0.7644063608990068,0.7869337979094077,0.7928571428571428,0.7142857142857143,0.8536585365853658,45.49359703063965
13,0.11426716472791588,0.9548913043478261,0.8495525121688843,0.7739130434782608,0.7453996983408748,0.7567944250871079,0.8,0.7142857142857143,0.7560975609756098,42.93610382080078
14,0.09752905054584793,0.9679347826086957,0.8000266209892605,0.7695652173913043,0.7431414615226113,0.7659117305458768,0.7785714285714286,0.7142857142857143,0.8048780487804879,52.643171072006226
15,0.07005565794913665,0.9809782608695652,0.8712150438972142,0.7869565217391304,0.761475103743145,0.7767629002820641,0.8071428571428572,0.6938775510204082,0.8292682926829268,46.74268865585327
16,0.057159186786283615,0.9826086956521739,0.9774563913759978,0.7652173913043478,0.7380751827954183,0.7604363696698191,0.7785714285714286,0.673469387755102,0.8292682926829268,56.39158916473389
17,0.05187421703468199,0.9847826086956522,0.9151629717453666,0.7739130434782608,0.7492742668726106,0.769620043139207,0.7857142857142857,0.6938775510204082,0.8292682926829268,62.0657958984375
18,0.06335132949702117,0.9793478260869565,0.9097603756448497,0.7782608695652173,0.7525893913183804,0.764924506387921,0.8,0.7142857142857143,0.7804878048780488,47.93159604072571
19,0.057849987369516624,0.9777173913043479,0.9579081426496091,0.7739130434782608,0.7474940412326707,0.7638709142193463,0.7928571428571428,0.6938775510204082,0.8048780487804879,55.8990740776062
20,0.0404491590173996,0.9891304347826086,0.9923009701397107,0.7782608695652173,0.7480873208975399,0.760502737680438,0.8071428571428572,0.6938775510204082,0.7804878048780488,48.33933997154236
21,0.03156428563044123,0.9918478260869565,1.0341097707333773,0.7782608695652173,0.7483714208395948,0.7560809689729551,0.8142857142857143,0.673469387755102,0.7804878048780488,49.24431800842285
22,0.031229981699067613,0.9923913043478261,1.1411962851234105,0.7869565217391304,0.7594904386393747,0.772341131574581,0.8142857142857143,0.673469387755102,0.8292682926829268,53.45942401885986
23,0.03775654985852864,0.9875,1.1059195710265117,0.7739130434782608,0.7461171938361719,0.7594491455118634,0.8,0.673469387755102,0.8048780487804879,45.88244605064392
24,0.03183862866995775,0.9896739130434783,1.0591473731009857,0.7652173913043478,0.7352638083155764,0.7560146009623362,0.7857142857142857,0.6530612244897959,0.8292682926829268,44.93694090843201
25,0.03143695549553503,0.9902173913043478,1.0981357439704564,0.7782608695652173,0.755836776194705,0.7834992533598806,0.7785714285714286,0.6938775510204082,0.8780487804878049,48.45100378990173
26,0.03156007675696974,0.9891304347826086,1.1632711161737856,0.7304347826086957,0.7084272701471037,0.7444831591173054,0.7142857142857143,0.7142857142857143,0.8048780487804879,44.581408977508545
27,0.0229368616219448,0.9902173913043478,1.1375446443972381,0.7695652173913043,0.7432820698936927,0.7659117305458768,0.7785714285714286,0.7142857142857143,0.8048780487804879,44.687758922576904
28,0.03532089630303823,0.9891304347826086,1.1977907424387724,0.7478260869565218,0.7238123109940493,0.7451634312261491,0.7571428571428571,0.673469387755102,0.8048780487804879,45.50455188751221
29,0.022701337714882,0.9940217391304348,1.2038921843404355,0.7652173913043478,0.7352662718512614,0.7458437033349926,0.8,0.6326530612244898,0.8048780487804879,46.27924394607544
30,0.02399579530743801,0.991304347826087,1.1434559251951135,0.7565217391304347,0.7334655788407188,0.7600962336153972,0.7571428571428571,0.6938775510204082,0.8292682926829268,47.110472202301025
