epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy,val_recall_cluster_0,val_recall_cluster_1,val_recall_cluster_2,epoch_time_seconds
1,0.6410102358987744,0.6684890656063618,0.5420931379790335,0.73558648111332,0.7227632071907975,0.7841171636881796,0.6710097719869706,0.7924528301886793,0.8888888888888888,80.67223286628723
2,0.34032984442312725,0.841948310139165,0.5534095144414048,0.7554671968190855,0.740568576193516,0.7674731458149809,0.742671009771987,0.7264150943396226,0.8333333333333334,72.72403693199158
3,0.1760325284589593,0.9219681908548708,0.6224003467360737,0.7952286282306164,0.7677508491163433,0.7740401577903883,0.8273615635179153,0.7169811320754716,0.7777777777777778,69.92600393295288
4,0.09407703580693981,0.9637176938369781,0.6487838768105858,0.7932405566600398,0.767191278597792,0.7860440183284507,0.8078175895765473,0.7169811320754716,0.8333333333333334,69.03381991386414
5,0.05455786593362067,0.9798707753479126,0.862412782834017,0.7813121272365805,0.7374357509994289,0.7370563852525626,0.8501628664495114,0.5943396226415094,0.7666666666666667,73.15351104736328
6,0.03639023633818207,0.9885685884691849,0.810275046891768,0.7634194831013916,0.7371306971728214,0.7645215186300552,0.7654723127035831,0.7169811320754716,0.8111111111111111,69.75946402549744
7,0.05787922229958517,0.9786282306163022,1.1123650239902747,0.7594433399602386,0.7111846477882914,0.6905207401489131,0.8566775244299675,0.6037735849056604,0.6111111111111112,69.72630500793457
8,0.0607803233456659,0.9776341948310139,0.717450719348953,0.7375745526838966,0.7245371832943702,0.7715542535344637,0.6905537459283387,0.8018867924528302,0.8222222222222222,69.65216398239136
9,0.04144265773293246,0.98558648111332,0.9300633371468804,0.7833001988071571,0.757265720433308,0.7695843775679064,0.8045602605863192,0.7264150943396226,0.7777777777777778,68.68208599090576
10,0.06233257829409767,0.9739065606361829,1.1093503717873727,0.7534791252485089,0.715766078690541,0.7388585008092107,0.7882736156351792,0.5283018867924528,0.9,68.10386919975281
11,0.06264075072330402,0.9756461232604374,0.9910225626488566,0.7654075546719682,0.7319885152461402,0.7530496202059105,0.7947882736156352,0.5754716981132075,0.8888888888888888,73.04248595237732
12,0.056053878754288494,0.9803677932405567,0.7742533279697653,0.7534791252485089,0.7359683214056633,0.7658283198692516,0.739413680781759,0.7358490566037735,0.8222222222222222,69.74786925315857
13,0.024613074325099144,0.9915506958250497,0.7552419296552836,0.7992047713717694,0.7701956595120073,0.7829473933401165,0.8241042345276873,0.7358490566037735,0.7888888888888889,73.46929693222046
14,0.014784400868849832,0.9957753479125249,0.9335771656889564,0.7793240556660039,0.7570349531303924,0.7962100260176591,0.762214983713355,0.7264150943396226,0.9,76.92701411247253
15,0.027974622551848,0.9888170974155069,0.8941342318745304,0.7634194831013916,0.7436070114562051,0.7931413990353207,0.7263843648208469,0.7641509433962265,0.8888888888888888,69.70133924484253
16,0.010583555364053674,0.9970178926441352,0.8407723724723574,0.8091451292246521,0.7853331853331854,0.8076425451325581,0.8143322475570033,0.7641509433962265,0.8444444444444444,73.61785101890564
17,0.005340989708491262,0.9992544731610338,0.8532876092681354,0.7892644135188867,0.768964511446735,0.7952849536894772,0.7850162866449512,0.7452830188679245,0.8555555555555555,71.25563216209412
18,0.004068381410757742,0.9992544731610338,0.9302401623242418,0.8011928429423459,0.7758329705051016,0.790768852559769,0.8175895765472313,0.7547169811320755,0.8,85.34506392478943
19,0.004156342085226852,0.9990059642147118,1.0081352739637461,0.8170974155069582,0.7876229080479771,0.780747842673969,0.8697068403908795,0.7169811320754716,0.7555555555555555,72.56123399734497
20,0.005268175703326192,0.9985089463220675,0.9854305123477048,0.7872763419483101,0.7645656008421828,0.7857863456228648,0.7915309446254072,0.7547169811320755,0.8111111111111111,66.28320002555847
21,0.09703342999247408,0.967196819085487,1.3235891028853581,0.7554671968190855,0.7190348486121195,0.7382671282923265,0.7915309446254072,0.5566037735849056,0.8666666666666667,68.98344492912292
22,0.1543827991391982,0.9363817097415507,0.8817037836931809,0.6898608349900597,0.6891365564601394,0.7423186446233586,0.6156351791530945,0.8113207547169812,0.8,65.97841620445251
23,0.049588826492384344,0.9806163021868787,0.8145126980057293,0.7594433399602386,0.7425773779211227,0.7892926975282086,0.7198697068403909,0.7924528301886793,0.8555555555555555,67.45802092552185
24,0.025283314240911223,0.9935387673956262,0.8830568878124533,0.7932405566600398,0.7638556682973047,0.7733090228695908,0.8306188925081434,0.6226415094339622,0.8666666666666667,67.27744913101196
25,0.008980311527693177,0.9980119284294234,0.8595270630616554,0.7912524850894632,0.7693868734071353,0.7969297796352065,0.7882736156351792,0.7358490566037735,0.8666666666666667,66.75763297080994
26,0.005271946510395394,0.9987574552683897,0.8338603173525149,0.7713717693836978,0.7562747232170025,0.7959846762133038,0.742671009771987,0.7452830188679245,0.9,66.92843794822693
27,0.002990869588471364,0.9997514910536779,0.8641793656775776,0.7813121272365805,0.7593839043407687,0.7946778749741075,0.7687296416938111,0.7264150943396226,0.8888888888888888,67.30424189567566
28,0.001938330438325948,1.0,0.8737323163280905,0.7972166998011928,0.7698227582940326,0.780539109572359,0.8273615635179153,0.6698113207547169,0.8444444444444444,66.3619019985199
29,0.0021803965641043997,0.9997514910536779,0.8656264402520348,0.7833001988071571,0.7611151627783576,0.7843511632830052,0.7882736156351792,0.6981132075471698,0.8666666666666667,94.14342188835144
30,0.011192449808391977,0.9965208747514911,1.0485221390458745,0.7813121272365805,0.7606405346540522,0.7742935056007393,0.7947882736156352,0.7169811320754716,0.8111111111111111,66.74245882034302
